"stationId","availableBikes","availableDocks","t"
"269","32","14","2021-10-17 14:30:01"
"270","27","2","2021-10-17 14:30:01"
"271","26","6","2021-10-17 14:30:01"
"272","21","1","2021-10-17 14:30:01"
"273","33","5","2021-10-17 14:30:01"
"274","14","21","2021-10-17 14:30:01"
"275","6","12","2021-10-17 14:30:01"
"276","1","22","2021-10-17 14:30:01"
"277","16","1","2021-10-17 14:30:01"
"278","13","11","2021-10-17 14:30:01"
"279","5","19","2021-10-17 14:30:01"
"280","2","8","2021-10-17 14:30:01"
"281","0","16","2021-10-17 14:30:01"
"282","25","16","2021-10-17 14:30:01"
"283","6","10","2021-10-17 14:30:01"
"284","11","7","2021-10-17 14:30:01"
"286","19","16","2021-10-17 14:30:01"
"287","5","18","2021-10-17 14:30:01"
"288","23","10","2021-10-17 14:30:01"
"289","1","14","2021-10-17 14:30:01"
"290","14","6","2021-10-17 14:30:01"
"291","17","15","2021-10-17 14:30:01"
"292","13","3","2021-10-17 14:30:01"
"293","10","15","2021-10-17 14:30:01"
"294","0","16","2021-10-17 14:30:01"
"295","7","20","2021-10-17 14:30:01"
"296","4","14","2021-10-17 14:30:01"
"297","6","11","2021-10-17 14:30:01"
"298","1","20","2021-10-17 14:30:01"
"299","9","10","2021-10-17 14:30:01"
"300","16","2","2021-10-17 14:30:01"
"301","8","15","2021-10-17 14:30:01"
"302","5","22","2021-10-17 14:30:01"
"303","2","31","2021-10-17 14:30:01"
"307","2","20","2021-10-17 14:30:01"
"308","6","14","2021-10-17 14:30:01"
"309","41","0","2021-10-17 14:30:01"
"310","12","7","2021-10-17 14:30:01"
"311","2","22","2021-10-17 14:30:01"
"312","1","18","2021-10-17 14:30:01"
"313","12","26","2021-10-17 14:30:01"
"314","19","16","2021-10-17 14:30:01"
"315","6","10","2021-10-17 14:30:01"
"316","21","0","2021-10-17 14:30:01"
"317","15","16","2021-10-17 14:30:01"
"318","16","2","2021-10-17 14:30:01"
"319","3","18","2021-10-17 14:30:01"
"320","16","10","2021-10-17 14:30:01"
"321","2","22","2021-10-17 14:30:01"
"322","19","7","2021-10-17 14:30:01"
"323","5","19","2021-10-17 14:30:01"
"324","14","1","2021-10-17 14:30:01"
"325","17","1","2021-10-17 14:30:01"
"326","5","21","2021-10-17 14:30:01"
"327","7","15","2021-10-17 14:30:01"
"328","9","12","2021-10-17 14:30:01"
"329","16","8","2021-10-17 14:30:01"
"330","1","33","2021-10-17 14:30:01"
"331","4","26","2021-10-17 14:30:01"
"332","1","19","2021-10-17 14:30:01"
"333","1","36","2021-10-17 14:30:01"
"334","10","0","2021-10-17 14:30:01"
"335","28","4","2021-10-17 14:30:01"
"336","18","0","2021-10-17 14:30:01"
"337","3","13","2021-10-17 14:30:01"
"338","20","1","2021-10-17 14:30:01"
"339","2","17","2021-10-17 14:30:01"
"340","11","5","2021-10-17 14:30:01"
"341","21","1","2021-10-17 14:30:01"
"343","22","14","2021-10-17 14:30:01"
"344","1","16","2021-10-17 14:30:01"
"345","25","7","2021-10-17 14:30:01"
"347","15","2","2021-10-17 14:30:01"
"348","13","4","2021-10-17 14:30:01"
"349","11","7","2021-10-17 14:30:01"
"350","4","15","2021-10-17 14:30:01"
"351","3","22","2021-10-17 14:30:01"
"352","15","4","2021-10-17 14:30:01"
"353","0","17","2021-10-17 14:30:01"
"354","4","32","2021-10-17 14:30:01"
"355","10","10","2021-10-17 14:30:01"
"356","3","11","2021-10-17 14:30:01"
"357","3","27","2021-10-17 14:30:01"
"358","10","10","2021-10-17 14:30:01"
"359","0","18","2021-10-17 14:30:01"
"360","7","20","2021-10-17 14:30:01"
"361","46","7","2021-10-17 14:30:01"
"362","0","57","2021-10-17 14:30:01"
"363","6","16","2021-10-17 14:30:01"
"364","6","25","2021-10-17 14:30:01"
"365","3","44","2021-10-17 14:30:01"
"366","2","25","2021-10-17 14:30:01"
"367","1","15","2021-10-17 14:30:01"
"368","9","15","2021-10-17 14:30:01"
"370","1","19","2021-10-17 14:30:01"
"371","8","14","2021-10-17 14:30:01"
"372","2","22","2021-10-17 14:30:01"
"373","11","7","2021-10-17 14:30:01"
"374","28","2","2021-10-17 14:30:01"
"375","6","11","2021-10-17 14:30:01"
"376","15","9","2021-10-17 14:30:01"
"377","8","7","2021-10-17 14:30:01"
"378","1","39","2021-10-17 14:30:01"
"379","11","9","2021-10-17 14:30:01"
"380","4","17","2021-10-17 14:30:01"
"381","2","12","2021-10-17 14:30:01"
"382","7","8","2021-10-17 14:30:01"
"383","17","1","2021-10-17 14:30:01"
"384","2","13","2021-10-17 14:30:01"
"386","14","2","2021-10-17 14:30:01"
"387","12","17","2021-10-17 14:30:01"
"388","8","6","2021-10-17 14:30:01"
"389","2","16","2021-10-17 14:30:01"
"390","3","38","2021-10-17 14:30:01"
"391","6","11","2021-10-17 14:30:01"
"392","18","3","2021-10-17 14:30:01"
"393","0","15","2021-10-17 14:30:01"
"394","2","16","2021-10-17 14:30:01"
"395","8","6","2021-10-17 14:30:01"
"396","1","15","2021-10-17 14:30:01"
"397","0","16","2021-10-17 14:30:01"
"398","5","25","2021-10-17 14:30:01"
"399","22","0","2021-10-17 14:30:01"
"400","6","20","2021-10-17 14:30:01"
"401","21","3","2021-10-17 14:30:01"
"402","0","14","2021-10-17 14:30:01"
"403","1","15","2021-10-17 14:30:01"
"404","5","7","2021-10-17 14:30:01"
"405","5","10","2021-10-17 14:30:01"
"409","27","14","2021-10-17 14:30:01"
"410","3","61","2021-10-17 14:30:01"
"411","19","0","2021-10-17 14:30:01"
"412","10","6","2021-10-17 14:30:01"
"419","6","9","2021-10-17 14:30:01"
"420","37","0","2021-10-17 14:30:01"
"421","0","45","2021-10-17 14:30:01"
"423","30","1","2021-10-17 14:30:01"
"424","12","16","2021-10-17 14:30:01"
"426","0","17","2021-10-17 14:30:01"
"427","0","43","2021-10-17 14:30:01"
"428","3","17","2021-10-17 14:30:01"
"430","4","12","2021-10-17 14:30:01"
"431","19","1","2021-10-17 14:30:01"
"432","10","0","2021-10-17 14:30:01"
"433","0","32","2021-10-17 14:30:01"
"435","15","8","2021-10-17 14:30:01"
"436","6","30","2021-10-17 14:30:01"
"437","23","3","2021-10-17 14:30:01"
"439","5","17","2021-10-17 14:30:01"
"440","19","14","2021-10-17 14:30:01"
"441","10","14","2021-10-17 14:30:01"
"442","15","9","2021-10-17 14:30:01"
"443","12","18","2021-10-17 14:30:01"
"444","3","20","2021-10-17 14:30:01"
"445","12","14","2021-10-17 14:30:01"
"446","24","3","2021-10-17 14:30:01"
"447","9","44","2021-10-17 14:30:01"
"448","31","5","2021-10-17 14:30:01"
"449","21","14","2021-10-17 14:30:01"
"450","8","20","2021-10-17 14:30:01"
"451","2","14","2021-10-17 14:30:01"
"452","20","4","2021-10-17 14:30:01"
"453","23","1","2021-10-17 14:30:01"
"454","9","11","2021-10-17 14:30:01"
"455","16","0","2021-10-17 14:30:01"
"456","32","0","2021-10-17 14:30:01"
"457","25","4","2021-10-17 14:30:01"
"458","22","5","2021-10-17 14:30:01"
"459","13","4","2021-10-17 14:30:01"
"460","24","9","2021-10-17 14:30:01"
"461","12","14","2021-10-17 14:30:01"
"462","15","30","2021-10-17 14:30:01"
"463","4","18","2021-10-17 14:30:01"
"464","17","8","2021-10-17 14:30:01"
"465","5","22","2021-10-17 14:30:01"
"466","1","20","2021-10-17 14:30:01"
"467","0","16","2021-10-17 14:30:01"
"468","3","21","2021-10-17 14:30:01"
"469","21","23","2021-10-17 14:30:01"
"470","0","46","2021-10-17 14:30:01"
"471","1","18","2021-10-17 14:30:01"
"472","2","19","2021-10-17 14:30:01"
"473","17","0","2021-10-17 14:30:01"
"474","12","7","2021-10-17 14:30:01"
"475","12","19","2021-10-17 14:30:01"
"476","15","12","2021-10-17 14:30:01"
"477","24","11","2021-10-17 14:30:01"
"478","11","9","2021-10-17 14:30:01"
"479","3","17","2021-10-17 14:30:01"
"480","8","17","2021-10-17 14:30:01"
"481","32","2","2021-10-17 14:30:01"
"482","11","2","2021-10-17 14:30:01"
"483","17","16","2021-10-17 14:30:01"
"484","3","21","2021-10-17 14:30:01"
"485","1","22","2021-10-17 14:30:01"
"486","5","30","2021-10-17 14:30:01"
"487","9","14","2021-10-17 14:30:01"
"488","7","15","2021-10-17 14:30:01"
"489","1","31","2021-10-17 14:30:01"
"490","19","26","2021-10-17 14:30:01"
"491","20","25","2021-10-17 14:30:01"
"492","16","22","2021-10-17 14:30:01"
"494","27","8","2021-10-17 14:30:01"
"495","11","28","2021-10-17 14:30:01"
"497","17","10","2021-10-17 14:30:01"
"498","21","20","2021-10-17 14:30:01"
"499","1","35","2021-10-17 14:30:01"
"500","24","17","2021-10-17 14:30:01"
"501","18","6","2021-10-17 14:30:01"
"502","7","13","2021-10-17 14:30:01"
"503","29","7","2021-10-17 14:30:01"
"504","14","15","2021-10-17 14:30:01"
"505","2","27","2021-10-17 14:30:01"
"506","3","20","2021-10-17 14:30:01"
"507","2","29","2021-10-17 14:30:01"
"508","16","2","2021-10-17 14:30:01"
"509","0","19","2021-10-17 14:30:01"
"510","37","3","2021-10-17 14:30:01"
"511","23","10","2021-10-17 14:30:01"
"512","12","18","2021-10-17 14:30:01"
"513","2","49","2021-10-17 14:30:01"
"514","10","7","2021-10-17 14:30:01"
"515","5","19","2021-10-17 14:30:01"
"516","17","1","2021-10-17 14:30:01"
"517","3","14","2021-10-17 14:30:01"
"518","6","24","2021-10-17 14:30:01"
"519","11","22","2021-10-17 14:30:01"
"520","0","21","2021-10-17 14:30:01"
"521","10","9","2021-10-17 14:30:01"
"522","22","14","2021-10-17 14:30:01"
"523","17","7","2021-10-17 14:30:01"
"524","0","36","2021-10-17 14:30:01"
"526","8","18","2021-10-17 14:30:01"
"527","14","6","2021-10-17 14:30:01"
"528","0","16","2021-10-17 14:30:01"
"529","4","13","2021-10-17 14:30:01"
"530","16","2","2021-10-17 14:30:01"
"531","5","16","2021-10-17 14:30:01"
"532","8","54","2021-10-17 14:30:01"
"533","26","1","2021-10-17 14:30:01"
"534","25","2","2021-10-17 14:30:01"
"535","9","15","2021-10-17 14:30:01"
"536","20","15","2021-10-17 14:30:01"
"537","9","8","2021-10-17 14:30:01"
"538","13","7","2021-10-17 14:30:01"
"539","11","10","2021-10-17 14:30:01"
"540","16","6","2021-10-17 14:30:01"
"541","1","26","2021-10-17 14:30:01"
"542","31","2","2021-10-17 14:30:01"
"543","9","12","2021-10-17 14:30:01"
"544","0","21","2021-10-17 14:30:01"
"545","7","17","2021-10-17 14:30:01"
"546","0","21","2021-10-17 14:30:01"
"547","25","25","2021-10-17 14:30:01"
"548","24","2","2021-10-17 14:30:01"
"549","26","18","2021-10-17 14:30:01"
"550","1","22","2021-10-17 14:30:01"
"551","34","4","2021-10-17 14:30:01"
"552","4","23","2021-10-17 14:30:01"
"553","8","15","2021-10-17 14:30:01"
"554","14","2","2021-10-17 14:30:01"
"556","15","12","2021-10-17 14:30:01"
"557","0","20","2021-10-17 14:30:01"
"558","2","21","2021-10-17 14:30:01"
"559","5","19","2021-10-17 14:30:01"
"560","4","17","2021-10-17 14:30:01"
"561","22","0","2021-10-17 14:30:01"
"562","9","12","2021-10-17 14:30:01"
"563","18","7","2021-10-17 14:30:01"
"564","17","22","2021-10-17 14:30:01"
"565","4","12","2021-10-17 14:30:01"
"566","23","19","2021-10-17 14:30:01"
"568","1","17","2021-10-17 14:30:01"
"569","5","25","2021-10-17 14:30:01"
"570","32","3","2021-10-17 14:30:01"
"571","28","0","2021-10-17 14:30:01"
"572","19","15","2021-10-17 14:30:01"
"573","5","13","2021-10-17 14:30:01"
"574","20","25","2021-10-17 14:30:01"
"576","8","14","2021-10-17 14:30:01"
"577","12","8","2021-10-17 14:30:01"
"578","2","30","2021-10-17 14:30:01"
"579","2","34","2021-10-17 14:30:01"
"580","9","27","2021-10-17 14:30:01"
"581","1","16","2021-10-17 14:30:01"
"583","11","8","2021-10-17 14:30:01"
"584","0","19","2021-10-17 14:30:01"
"586","23","8","2021-10-17 14:30:01"
"587","1","18","2021-10-17 14:30:01"
"588","14","13","2021-10-17 14:30:01"
"589","9","9","2021-10-17 14:30:01"
"590","1","25","2021-10-17 14:30:01"
"592","1","19","2021-10-17 14:30:01"
"593","20","1","2021-10-17 14:30:01"
"594","15","18","2021-10-17 14:30:01"
"595","16","6","2021-10-17 14:30:01"
"596","12","7","2021-10-17 14:30:01"
"597","5","22","2021-10-17 14:30:01"
"598","20","16","2021-10-17 14:30:01"
"599","3","23","2021-10-17 14:30:01"
"600","13","7","2021-10-17 14:30:01"
"601","10","24","2021-10-17 14:30:01"
"602","7","35","2021-10-17 14:30:01"
"603","25","19","2021-10-17 14:30:01"
"604","1","17","2021-10-17 14:30:01"
"605","5","24","2021-10-17 14:30:01"
"606","3","23","2021-10-17 14:30:01"
"607","14","5","2021-10-17 14:30:01"
"608","13","17","2021-10-17 14:30:01"
"609","3","16","2021-10-17 14:30:01"
"610","1","15","2021-10-17 14:30:01"
"611","12","8","2021-10-17 14:30:01"
"612","14","14","2021-10-17 14:30:01"
"613","23","0","2021-10-17 14:30:01"
"614","6","14","2021-10-17 14:30:01"
"615","9","14","2021-10-17 14:30:01"
"616","3","19","2021-10-17 14:30:01"
"617","9","12","2021-10-17 14:30:01"
"618","22","2","2021-10-17 14:30:01"
"619","23","19","2021-10-17 14:30:01"
"620","5","22","2021-10-17 14:30:01"
"621","29","2","2021-10-17 14:30:01"
"622","11","18","2021-10-17 14:30:01"
"623","6","15","2021-10-17 14:30:01"
"624","15","25","2021-10-17 14:30:01"
"625","0","28","2021-10-17 14:30:01"
"626","8","15","2021-10-17 14:30:01"
"627","4","16","2021-10-17 14:30:01"
"628","7","19","2021-10-17 14:30:01"
"629","15","13","2021-10-17 14:30:01"
"630","19","8","2021-10-17 14:30:01"
"631","16","8","2021-10-17 14:30:01"
"632","4","23","2021-10-17 14:30:01"
"633","5","26","2021-10-17 14:30:01"
"634","28","5","2021-10-17 14:30:01"
"635","2","32","2021-10-17 14:30:01"
"636","15","12","2021-10-17 14:30:01"
"637","10","13","2021-10-17 14:30:01"
"638","18","10","2021-10-17 14:30:01"
"639","0","25","2021-10-17 14:30:01"
"640","1","26","2021-10-17 14:30:01"
"641","20","3","2021-10-17 14:30:01"
"642","9","26","2021-10-17 14:30:01"
"643","10","12","2021-10-17 14:30:01"
"644","6","30","2021-10-17 14:30:01"
"645","20","1","2021-10-17 14:30:01"
"646","5","9","2021-10-17 14:30:01"
"647","20","6","2021-10-17 14:30:01"
"648","1","29","2021-10-17 14:30:01"
"649","5","17","2021-10-17 14:30:01"
"650","18","3","2021-10-17 14:30:01"
"651","15","10","2021-10-17 14:30:01"
"652","19","10","2021-10-17 14:30:01"
"653","11","13","2021-10-17 14:30:01"
"654","13","21","2021-10-17 14:30:01"
"655","10","15","2021-10-17 14:30:01"
"656","22","6","2021-10-17 14:30:01"
"657","1","20","2021-10-17 14:30:01"
"658","18","11","2021-10-17 14:30:01"
"659","1","33","2021-10-17 14:30:01"
"660","0","22","2021-10-17 14:30:01"
"661","29","7","2021-10-17 14:30:01"
"662","14","10","2021-10-17 14:30:01"
"663","11","13","2021-10-17 14:30:01"
"664","0","23","2021-10-17 14:30:01"
"665","19","3","2021-10-17 14:30:01"
"667","17","17","2021-10-17 14:30:01"
"668","24","0","2021-10-17 14:30:01"
"669","35","3","2021-10-17 14:30:01"
"670","6","22","2021-10-17 14:30:01"
"671","6","49","2021-10-17 14:30:01"
"673","1","35","2021-10-17 14:30:01"
"674","6","34","2021-10-17 14:30:01"
"675","4","26","2021-10-17 14:30:01"
"676","17","18","2021-10-17 14:30:01"
"677","7","20","2021-10-17 14:30:01"
"678","12","18","2021-10-17 14:30:01"
"679","0","26","2021-10-17 14:30:01"
"680","3","24","2021-10-17 14:30:01"
"681","5","41","2021-10-17 14:30:01"
"682","33","11","2021-10-17 14:30:01"
"683","4","24","2021-10-17 14:30:01"
"684","3","29","2021-10-17 14:30:01"
"685","7","22","2021-10-17 14:30:01"
"686","10","16","2021-10-17 14:30:01"
"688","1","25","2021-10-17 14:30:01"
"689","2","28","2021-10-17 14:30:01"
"690","19","5","2021-10-17 14:30:01"
"691","15","9","2021-10-17 14:30:01"
"692","7","15","2021-10-17 14:30:01"
"693","16","2","2021-10-17 14:30:01"
"694","12","8","2021-10-17 14:30:01"
"695","16","4","2021-10-17 14:30:01"
"696","0","20","2021-10-17 14:30:01"
"697","1","24","2021-10-17 14:30:01"
"698","25","10","2021-10-17 14:30:01"
"699","9","30","2021-10-17 14:30:01"
"700","0","25","2021-10-17 14:30:01"
"701","17","13","2021-10-17 14:30:01"
"702","21","3","2021-10-17 14:30:01"
"703","1","24","2021-10-17 14:30:01"
"704","13","4","2021-10-17 14:30:01"
"705","1","24","2021-10-17 14:30:01"
"706","29","2","2021-10-17 14:30:01"
"707","4","26","2021-10-17 14:30:01"
"708","12","21","2021-10-17 14:30:01"
"709","10","13","2021-10-17 14:30:01"
"710","0","20","2021-10-17 14:30:01"
"711","9","22","2021-10-17 14:30:01"
"712","16","6","2021-10-17 14:30:01"
"713","13","9","2021-10-17 14:30:01"
"714","15","13","2021-10-17 14:30:01"
"715","9","12","2021-10-17 14:30:01"
"716","22","2","2021-10-17 14:30:01"
"717","17","24","2021-10-17 14:30:01"
"718","21","23","2021-10-17 14:30:01"
"719","2","32","2021-10-17 14:30:01"
"720","3","17","2021-10-17 14:30:01"
"721","3","15","2021-10-17 14:30:01"
"722","2","17","2021-10-17 14:30:01"
"723","5","43","2021-10-17 14:30:01"
"724","2","26","2021-10-17 14:30:01"
"725","7","16","2021-10-17 14:30:01"
"726","1","21","2021-10-17 14:30:01"
"727","17","5","2021-10-17 14:30:01"
"728","2","27","2021-10-17 14:30:01"
"729","2","22","2021-10-17 14:30:01"
"731","8","28","2021-10-17 14:30:01"
"732","4","15","2021-10-17 14:30:01"
"733","9","9","2021-10-17 14:30:01"
"734","9","21","2021-10-17 14:30:01"
"735","21","6","2021-10-17 14:30:01"
"736","14","14","2021-10-17 14:30:01"
"737","16","8","2021-10-17 14:30:01"
"738","7","30","2021-10-17 14:30:01"
"739","12","13","2021-10-17 14:30:01"
"740","19","7","2021-10-17 14:30:01"
"741","12","11","2021-10-17 14:30:01"
"742","11","11","2021-10-17 14:30:01"
"743","4","24","2021-10-17 14:30:01"
"744","12","18","2021-10-17 14:30:01"
"745","8","21","2021-10-17 14:30:01"
"746","3","21","2021-10-17 14:30:01"
"747","9","15","2021-10-17 14:30:01"
"748","0","25","2021-10-17 14:30:01"
"749","6","31","2021-10-17 14:30:01"
"750","17","7","2021-10-17 14:30:01"
"751","5","19","2021-10-17 14:30:01"
"754","10","14","2021-10-17 14:30:01"
"755","11","13","2021-10-17 14:30:01"
"756","4","17","2021-10-17 14:30:01"
"757","0","24","2021-10-17 14:30:01"
"758","2","21","2021-10-17 14:30:01"
"759","8","10","2021-10-17 14:30:01"
"760","0","18","2021-10-17 14:30:01"
"761","11","12","2021-10-17 14:30:01"
"762","11","7","2021-10-17 14:30:01"
"763","3","43","2021-10-17 14:30:01"
"764","14","17","2021-10-17 14:30:01"
"765","13","25","2021-10-17 14:30:01"
"766","16","9","2021-10-17 14:30:01"
"767","8","22","2021-10-17 14:30:01"
"768","20","16","2021-10-17 14:30:01"
"769","5","16","2021-10-17 14:30:01"
"770","22","7","2021-10-17 14:30:01"
"771","11","10","2021-10-17 14:30:01"
"772","20","15","2021-10-17 14:30:01"
"773","4","20","2021-10-17 14:30:01"
"774","11","8","2021-10-17 14:30:01"
"775","29","3","2021-10-17 14:30:01"
"776","14","6","2021-10-17 14:30:01"
"777","10","11","2021-10-17 14:30:01"
"779","6","22","2021-10-17 14:30:01"
"780","16","7","2021-10-17 14:30:01"
"781","25","4","2021-10-17 14:30:01"
"782","6","16","2021-10-17 14:30:01"
"783","14","13","2021-10-17 14:30:01"
"784","2","31","2021-10-17 14:30:01"
"785","2","59","2021-10-17 14:30:01"
"786","5","39","2021-10-17 14:30:01"
"787","1","34","2021-10-17 14:30:01"
"789","1","39","2021-10-17 14:30:01"
"790","4","23","2021-10-17 14:30:01"
"792","25","17","2021-10-17 14:30:01"
"793","14","13","2021-10-17 14:30:01"
"794","21","1","2021-10-17 14:30:01"
"795","1","29","2021-10-17 14:30:01"
"796","0","29","2021-10-17 14:30:01"
"797","13","17","2021-10-17 14:30:01"
"798","23","4","2021-10-17 14:30:01"
"799","5","19","2021-10-17 14:30:01"
"800","8","19","2021-10-17 14:30:01"
"801","22","7","2021-10-17 14:30:01"
"802","17","15","2021-10-17 14:30:01"
"803","13","9","2021-10-17 14:30:01"
"804","17","10","2021-10-17 14:30:01"
"805","3","15","2021-10-17 14:30:01"
"806","2","25","2021-10-17 14:30:01"
"807","14","8","2021-10-17 14:30:01"
"808","8","20","2021-10-17 14:30:01"
"809","7","21","2021-10-17 14:30:01"
"810","23","7","2021-10-17 14:30:01"
"811","16","17","2021-10-17 14:30:01"
"812","28","0","2021-10-17 14:30:01"
"813","15","22","2021-10-17 14:30:01"
"814","11","18","2021-10-17 14:30:01"
"815","31","3","2021-10-17 14:30:01"
"816","5","23","2021-10-17 14:30:01"
"817","9","16","2021-10-17 14:30:01"
"818","20","1","2021-10-17 14:30:01"
"819","37","1","2021-10-17 14:30:01"
"820","20","4","2021-10-17 14:30:01"
"821","6","21","2021-10-17 14:30:01"
"826","28","0","2021-10-17 14:30:01"
"827","22","2","2021-10-17 14:30:01"
"828","14","18","2021-10-17 14:30:01"
"829","16","8","2021-10-17 14:30:01"
"830","16","11","2021-10-17 14:30:01"
"831","21","3","2021-10-17 14:30:01"
"832","23","5","2021-10-17 14:30:01"
"833","23","16","2021-10-17 14:30:01"
"834","16","9","2021-10-17 14:30:01"
"835","0","22","2021-10-17 14:30:01"
"836","8","16","2021-10-17 14:30:01"
"838","0","25","2021-10-17 14:30:01"
"839","6","24","2021-10-17 14:30:01"
"840","20","2","2021-10-17 14:30:01"
"841","8","11","2021-10-17 14:30:01"
"842","11","12","2021-10-17 14:30:01"
"844","27","4","2021-10-17 14:30:01"
"845","28","2","2021-10-17 14:30:01"
"1","2","17","2021-10-17 14:40:01"
"2","7","28","2021-10-17 14:40:01"
"3","0","32","2021-10-17 14:40:01"
"4","16","6","2021-10-17 14:40:01"
"5","24","3","2021-10-17 14:40:01"
"6","16","2","2021-10-17 14:40:01"
"7","0","16","2021-10-17 14:40:01"
"8","13","26","2021-10-17 14:40:01"
"9","8","11","2021-10-17 14:40:01"
"10","3","15","2021-10-17 14:40:01"
"11","0","23","2021-10-17 14:40:01"
"12","2","45","2021-10-17 14:40:01"
"13","0","21","2021-10-17 14:40:01"
"14","15","28","2021-10-17 14:40:01"
"15","9","17","2021-10-17 14:40:01"
"17","5","20","2021-10-17 14:40:01"
"18","22","1","2021-10-17 14:40:01"
"19","17","11","2021-10-17 14:40:01"
